"Company","Year","Scope","Category","Value","Unit","Source File"
"Various Companies","2024","Total","General","324","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","Recent","Total","General","31451240","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","Recent","Total","General","553110","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","Recent","Total","General","359280","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","2023","Scope 1","General","1","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","2030","Total","General","24","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","Recent","Scope 3","General","11","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","Recent","Scope 1","General","13","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","2023","Total","General","2.02","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","2023","Scope 1","General","2","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","2022","Total","General","23","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","Recent","Total","General","50","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","Recent","Total","General","53","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","Recent","Total","General","1089","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","Recent","Total","General","172","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","Recent","Total","General","1916","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","Recent","Total","General","387","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","Recent","Total","General","81.61","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","Recent","Total","General","78.9","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","Recent","Total","General","78.91","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","Recent","Total","General","69.92","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","Recent","Total","General","0.02","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","2023","Scope 1","Transportation","27","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","2024","Scope 1","General","2","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","Recent","Scope 1","Energy","18","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","2023","Scope 1","General","2024","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","2024","Scope 1","General","13","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","2022","Scope 1","General","2","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","2023","Scope 3","Transportation","27","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","2023","Scope 3","Direct Emissions","15","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","Recent","Scope 3","Energy","11","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","2024","Scope 3","General","13","tonnes CO2e","ing_Annual_Report_2024_1761270292451.pdf"
"Various Companies","2030","Total","General","50","tonnes CO2e","IOC-Sustainability-Report-2021.pdf"
"Various Companies","2024","Total","General","50","tonnes CO2e","IOC-Sustainability-Report-2021.pdf"
"Various Companies","2019","Total","General","26969","tonnes CO2e","IOC-Sustainability-Report-2021.pdf"
"Various Companies","Recent","Total","General","3","tonnes CO2e","IOC-Sustainability-Report-2021.pdf"
"Various Companies","2020","Total","Transportation","9820","tonnes CO2e","IOC-Sustainability-Report-2021.pdf"
"Various Companies","2020","Total","General","200","tonnes CO2e","IOC-Sustainability-Report-2021.pdf"
"Various Companies","Recent","Total","General","5","tonnes CO2e","IOC-Sustainability-Report-2021.pdf"
"Various Companies","2021","Total","General","17","tonnes CO2e","IOC-Sustainability-Report-2021.pdf"
"Various Companies","2020","Total","Transportation","2","tonnes CO2e","IOC-Sustainability-Report-2021.pdf"
"Various Companies","Recent","Total","General","200000","tonnes CO2e","IOC-Sustainability-Report-2021.pdf"
"Various Companies","2030","Total","Direct Emissions","200000","tonnes CO2e","IOC-Sustainability-Report-2021.pdf"
"Various Companies","Recent","Scope 1","General","2","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","2024","Scope 3","General","3","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","Recent","Scope 1","General","3","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","Recent","Scope 1","General","1","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","Recent","Scope 1","General","58","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","Recent","Total","General","71","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","Recent","Total","General","57","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","Recent","Total","General","127","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","Recent","Total","General","12","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","Recent","Total","General","77","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","Recent","Total","General","1093","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","Recent","Total","General","21","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","Recent","Total","General","3","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","Recent","Total","General","4","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","Recent","Scope 1","Direct Emissions","1","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","Recent","Scope 1","Direct Emissions","2","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","Recent","Scope 3","Direct Emissions","3","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","Recent","Total","General","5","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","Recent","Scope 2","Direct Emissions","2","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","Recent","Scope 1","General","168.545","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","Recent","Total","General","400.768","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","2024","Scope 3","General","2024","tonnes CO2e","Jaarverslag-2024.pdf"
"Various Companies","2023","Total","General","3","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Total","Energy","2","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","2025","Scope 1","General","6100","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","2025","Scope 2","General","116000","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 3","General","101750","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","2024","Scope 1","General","6208","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","2024","Scope 2","General","118356","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","2024","Scope 3","General","813481","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 1","Direct Emissions","3","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Total","General","59","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Total","General","100","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 3","Transportation","9","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 3","Transportation","13","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 2","General","3","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Total","General","30","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 1","General","2","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","2025","Scope 3","General","3","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 3","General","15","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","2024","Scope 3","General","3","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 1","General","3","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 1","General","90","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 1","Energy","1","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","2030","Scope 3","General","3","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 1","General","1.5","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","2024","Scope 3","General","20","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 1","Direct Emissions","1","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 1","Direct Emissions","100","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 3","General","3","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 3","Energy","3","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 3","Transportation","3","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","2023","Scope 3","General","3","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Total","General","1.075","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 1","Energy","3","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","2024","Scope 3","General","99","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","2024","Scope 3","Purchased Goods","77","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 3","Purchased Goods","1","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","2030","Scope 1","General","3","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 1","General","1","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 1","Energy","2","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","2022","Scope 3","General","3","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","2023","Scope 2","General","2","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","2015","Scope 2","General","2","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Total","General","11","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Total","General","13","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Total","General","9","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Total","General","4.7","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 3","General","50","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 3","Supply Chain","3","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 2","Energy","2","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 3","General","2","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 3","Transportation","4","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Total","Transportation","2","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 3","Waste","5","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 1","Transportation","6","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 1","Transportation","2","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 1","General","7","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 3","General","8","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 1","Transportation","9","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 3","General","10","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 3","Direct Emissions","11","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","2023","Total","General","4","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 3","Direct Emissions","12","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 1","Waste","13","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 3","General","14","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Scope 1","General","15","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","Recent","Total","Direct Emissions","15","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
"Various Companies","2024","Scope 1","General","1","tonnes CO2e","KPN-integrated-annual-report-2024_2025-02-21-143127_spyv.pdf"
